cycle,capacity,temp_max,voltage_min,discharge_ref,re,rct,H_structural_disruption,F_Q,F_C,Delta_F,CRLB,Coherence_percent,Omega,unit_id,RUL,variance_score,drift_score
106,1.415015751158943,41.37787352037061,2.3692462667540997,106.0,0.07338955583750464,0.09661095933447858,0.5841831497164294,4.0,1.243497609281168,2.7565023907188317,0.804183291175021,72.18175477540812,30.01438991865129,1,69.52241030736464,0.09661095933447858,1.415015751158943
107,1.4097311506517451,41.140956091698214,2.4482618595124874,107.0,0.07371209576158183,0.0964163377079854,0.5846220565454221,4.0,1.2424065290486954,2.7575934709513046,0.8048895241766759,72.16085445021801,29.974027319456685,1,69.26276785146193,0.0964163377079854,1.4097311506517451
108,1.404917318129309,41.2168813199875,2.4598632768748825,108.0,0.0732697166948626,0.09615981054073436,0.5816022290658762,4.0,1.2499329413912177,2.7500670586087823,0.800042919812135,72.3046557587678,30.2521067976276,1,69.02625512041874,0.09615981054073436,1.404917318129309
109,1.395164296571563,41.40391881889191,2.497869764845928,109.0,0.0727246179811589,0.09585293430221406,0.579324179900575,4.0,1.2556407515775134,2.7443592484224864,0.7964061366626232,72.41313429044881,30.462454653604343,1,68.54707065486149,0.09585293430221406,1.395164296571563
110,1.3945343832614077,41.586571331198584,2.472236707252471,110.0,0.07392245940081453,0.09632148760943728,0.5906984696292726,4.0,1.2273991541848188,2.772600845815181,0.81473088570291,71.87150144622511,29.41711553198188,1,68.51612181802287,0.09632148760943728,1.3945343832614077
111,1.3893171179312644,41.43504077863728,2.4278749904763077,111.0,0.07406994761582085,0.09790255256042814,0.6050425392445931,4.0,1.192687641340286,2.807312358659714,0.8384424935234905,71.18845051216223,28.116409649395546,1,68.25978766720687,0.09790255256042814,1.3893171179312644
112,1.3838379472327809,41.37436880579148,2.4275905200235055,112.0,0.07294856411514042,0.09747689021233172,0.5968479780037015,4.0,1.2123958037829299,2.78760419621707,0.8248131483792585,71.57866771410946,28.8570846207444,1,67.99058560840852,0.09747689021233172,1.3838379472327809
113,1.3736814238195123,41.66477948989921,2.37337869163978,113.0,0.07407277176780178,0.09745339099330655,0.6061776138538935,4.0,1.1899831334030435,2.8100168665969565,0.8403480452199847,71.13439934029078,28.014318885263343,1,67.4915763306282,0.09745339099330655,1.3736814238195123
114,1.3786059891863676,41.81816829502593,2.4248604132549767,114.0,0.07378868701836755,0.09679793363111376,0.598840616431646,4.0,1.2075736859654487,2.792426314034551,0.82810681585903,71.48378016992163,28.67638918810149,1,67.73352957654757,0.09679793363111376,1.3786059891863676
115,1.3737600299108574,41.686647000781186,2.426962848243194,115.0,0.07362417213075217,0.09784037555627001,0.607037048735649,4.0,1.1879394642796508,2.812060535720349,0.8417937361870417,71.093473869731,27.937101307484514,1,67.49543839713218,0.09784037555627001,1.3737600299108574
116,1.3682580583942712,41.565382893773936,2.417287750352038,116.0,0.07387355001558848,0.0978265733084504,0.6090358251590418,4.0,1.183200092747921,2.8167999072520793,0.8451655862175871,70.99829404004564,27.757789444482167,1,67.22511609085237,0.0978265733084504,1.3682580583942712
117,1.3633024037317505,41.46394809540406,2.4185087281747166,117.0,0.07322163519150779,0.09725905623184514,0.6019212259213454,4.0,1.200156433175399,2.7998435668246007,0.8332247133435589,71.33708447993592,28.397779136118306,1,66.98163536881292,0.09725905623184514,1.3633024037317505
118,1.3580966140172601,41.6123634180086,2.480937393224248,118.0,0.07430935710205078,0.0963437025999053,0.6020498749346967,4.0,1.1998476750165445,2.8001523249834555,0.8334391280011533,71.330958336443,28.386163791015427,1,66.72586503678076,0.0963437025999053,1.3580966140172601
119,1.353269090999531,42.0075404495327,2.4078214169511205,119.0,0.07406883492857073,0.09738468816981322,0.6118906644681226,4.0,1.176463650239129,2.8235363497608708,0.8500050127317909,70.86234931104178,27.502339305336218,1,66.48867966571198,0.09738468816981322,1.353269090999531
120,1.3841605738237488,41.61679232360952,2.433234589649132,,0.0746574668954689,0.0974385533414781,0.606335201327334,4.0,1.1896081396296094,2.8103918603703906,0.8406129436129742,71.12689517488886,28.000154869234443,1,68.00643686533974,0.0974385533414781,1.3841605738237488
121,1.4051467790651473,41.80245062827161,2.440822893388958,121.0,0.07524609886236705,0.097492418513143,0.605470907101805,4.0,1.1916662608308521,2.808333739169148,0.8391611249468296,71.1680520427712,28.077867015766056,1,69.03752897183544,0.097492418513143,1.4051467790651473
122,1.378719022627353,41.653004783464006,2.396078253891397,122.0,0.07447089576180918,0.09806267252830592,0.611790350718378,4.0,1.1766997048782506,2.8233002951217494,0.8498344954573324,70.86712615626772,27.511302190721153,1,67.7390831241008,0.09806267252830592,1.378719022627353
123,1.3682657783199066,41.36061809844917,2.449306948268824,123.0,0.07431321829560897,0.09872203650683409,0.6174689998449235,4.0,1.163411179089293,2.8365888209107073,0.8595413366947277,70.59671429309888,27.005431726201298,1,67.22549538545536,0.09872203650683409,1.3682657783199066
124,1.3573151296618016,41.42815616511055,2.384185417166802,124.0,0.07440211198132221,0.09828663003014554,0.6173669417554298,4.0,1.16364867437125,2.8363513256287503,0.8593659083058951,70.60157420212238,27.014496253839035,1,66.68746922672389,0.09828663003014554,1.3573151296618016
125,1.3524934638801596,41.343265645039,2.4440756213040964,125.0,0.0743925024620844,0.09933267010617874,0.62614294123902,4.0,1.143402514103957,2.8565974858960432,0.8745826492988461,70.18366946480857,26.238660239166133,1,66.45057163278422,0.09933267010617874,1.3524934638801596
126,1.3474099151661236,41.38118673567723,2.4296014294774673,126.0,0.07381882325259556,0.09836425599209628,0.6171994624398205,4.0,1.1640385138248368,2.8359614861751634,0.8590781044814114,70.6095494076276,27.0293734701219,1,66.20080723318286,0.09836425599209628,1.3474099151661236
127,1.3370075130842318,41.378450473707446,2.41022288115442,127.0,0.07473928546581002,0.09867744544046766,0.626547532619391,4.0,1.142477666736692,2.857522333263308,0.8752906329069372,70.16440320860042,26.203069500539744,1,65.6897174696045,0.09867744544046766,1.3370075130842318
128,1.3312352966718526,41.306600641009794,2.4098927032454966,128.0,0.07415229980299229,0.10001929354890486,0.6348186506308886,4.0,1.1237339901089514,2.8762660098910486,0.8898903199528967,69.77054044614816,25.47890010633655,1,65.40611751852576,0.10001929354890486,1.3312352966718526
129,1.3259303781727643,41.204081036719124,2.453938411405305,129.0,0.07483175243659171,0.09915722197982667,0.6324571520209901,4.0,1.1290539357751226,2.8709460642248774,0.8856972800980283,69.88299276090524,25.684994184639645,1,65.14547680110712,0.09915722197982667,1.3259303781727643
130,1.321578743867529,41.32955629442644,2.3940396792395253,130.0,0.07509710159180186,0.09942756559540908,0.6371736689883605,4.0,1.118453606918916,2.8815463930810843,0.8940916224095977,69.65839671483998,25.273900504198632,1,64.93167274597319,0.09942756559540908,1.321578743867529
131,1.321225074066109,41.300370296451625,2.45134737470238,131.0,0.07428363235081042,0.1000934496041547,0.6381984402459695,4.0,1.116163636198021,2.8838363638019793,0.8959259803574069,69.60959808352527,25.184861160470614,1,64.91429627717592,0.1000934496041547,1.321225074066109
132,1.3156485301862682,41.243646229563595,2.475014603796582,132.0,0.07556801449893345,0.10067543401968056,0.6493865342452899,4.0,1.0914655043659214,2.9085344956340786,0.9161993631497704,69.07683170260525,24.21926736660526,1,64.64031008911138,0.10067543401968056,1.3156485301862682
133,1.3209025697502388,41.36464929786556,2.4569179775419294,,0.0753392608547745,0.10033494456637589,0.645197727114946,4.0,1.100647790461426,2.899352209538574,0.9085558601637392,69.27629870881209,24.579388238950457,1,64.8984510278524,0.10033494456637589,1.3209025697502388
134,1.3474328767273906,40.89285784811417,2.438240626221148,,0.07511050721061556,0.0999944551130712,0.6340108464445222,4.0,1.1255509715220655,2.8744490284779345,0.8884537664675596,69.80900731216562,25.549339496727654,1,66.20193537828118,0.0999944551130712,1.3474328767273906
135,1.3260128072353616,40.652964511118334,2.4946397780995584,135.0,0.07488175356645661,0.09965396565976653,0.6342939191314048,4.0,1.1249139263936931,2.875086073606307,0.8889569028679833,69.7955276604093,25.524648882843923,1,65.14952669744675,0.09965396565976653,1.3260128072353616
136,1.3101186784831063,40.58410707337388,2.4367455144223555,136.0,0.07414451654644807,0.09795135773288471,0.621210335105721,4.0,1.1547382453744337,2.8452617546255663,0.8659971244615194,70.41855547115614,26.67382102925843,1,64.36861797633368,0.09795135773288471,1.3101186784831063
137,1.30521620229393,40.322783635307104,2.4858689968085326,137.0,0.07450001679939042,0.09908433032438609,0.6316554603290387,4.0,1.1308656941787896,2.8691343058212104,0.8842783056799495,69.92116855576006,25.75508064492713,1,64.12775001365068,0.09908433032438609,1.30521620229393
138,1.3004061951355774,40.78032921971219,2.3957550201907916,138.0,0.07402951293217121,0.09949397720644927,0.6352657228664189,4.0,1.1227296586503759,2.8772703413496243,0.8906863662995167,69.7492512920753,25.43994275062358,1,63.89142523000749,0.09949397720644927,1.3004061951355774
139,1.300235735841116,40.85731522464202,2.4504684570147006,139.0,0.07403385250864608,0.09902323350427308,0.632113373540367,4.0,1.1298304916008768,2.8701695083991234,0.8850885220694321,69.89936316474443,25.715040906354563,1,63.88305024124815,0.09902323350427308,1.300235735841116
140,1.2895066722480755,40.74860220857894,2.3942028718004007,140.0,0.07463397838041824,0.09980552594981701,0.6426931842105268,4.0,1.1061748609176376,2.893825139082362,0.904016205150821,69.39556265664159,24.795507522763483,1,63.35591097744968,0.09980552594981701,1.2895066722480755
141,1.279253057384795,40.472276230208436,2.4303844034459368,141.0,0.07428933402555912,0.0995694868928135,0.6405986290416991,4.0,1.1108184689652496,2.88918153103475,0.9002371025857363,69.49530337896671,24.97670730956368,1,62.85213141239902,0.0995694868928135,1.279253057384795
142,1.2792078171714618,40.28187574900838,2.4755630989048205,142.0,0.07431483134870617,0.10040908299549295,0.6461085202388661,4.0,1.0986446905461218,2.901355309453878,0.910212381314029,69.23292760767305,24.500943199274875,1,62.84990867482796,0.10040908299549295,1.2792078171714618
143,1.274036760902923,40.637565231244686,2.446712151873903,143.0,0.07396456758045664,0.09995667517697598,0.6436519232278635,4.0,1.1040558271689123,2.8959441728310877,0.905751299338061,69.3499084177208,24.712706488978608,1,62.59584486293798,0.09995667517697598,1.274036760902923
144,1.2741273923001468,40.64243349478575,2.4607112018206894,144.0,0.07436794793572093,0.0998028205871189,0.6444107876942877,4.0,1.1023814406503825,2.8976185593496178,0.9071270280185599,69.31377201455773,24.647229592594307,1,62.600297755550194,0.0998028205871189,1.2741273923001468
145,1.2637639426440779,40.38713367022122,2.4619788522973796,145.0,0.07429903806573662,0.10133127146268116,0.6562533752849335,4.0,1.0765781273763393,2.9234218726236607,0.9288689548588889,68.74983927214602,23.632525199503515,1,62.09112179860495,0.10133127146268116,1.2637639426440779
146,1.2581373688955233,40.15316398972329,2.4999079970509284,146.0,0.07538693095821894,0.10122429466917206,0.6607135342305569,4.0,1.0670174139439845,2.9329825860560153,0.9371918273608394,68.53745075092587,23.253829438128903,1,61.8146775481072,0.10122429466917206,1.2581373688955233
147,1.253259864055301,40.26211669866818,2.4061574188511727,147.0,0.07537068816769452,0.10075775095789755,0.6588181691344679,4.0,1.071069865092376,2.928930134907624,0.9336459110571219,68.627706231692,23.414526460230565,1,61.57503647520722,0.10075775095789755,1.253259864055301
148,1.2532313315493426,40.65437976632703,2.40921365026611,148.0,0.07455462326185627,0.10179086413550834,0.6636949264205767,4.0,1.0606739503228229,2.9393260496771774,0.9427967941473849,68.39547969425826,23.001746831077476,1,61.573634619019614,0.10179086413550834,1.2532313315493426
149,1.2480874960313577,40.41021687551566,2.4705399687343235,149.0,0.07520842562445637,0.10246943652017443,0.6713252530989873,4.0,1.0446102558306227,2.955389744169377,0.9572948326118521,68.03213080481014,22.360443373407563,1,61.3209082142838,0.10246943652017443,1.2480874960313577
150,1.2534354284944844,40.49521984011741,2.4996841687041944,150.0,0.07444944766297028,0.09763490351376954,0.6329271071657708,4.0,1.127993224928026,2.872006775071974,0.8865301474340035,69.8606139444871,25.64393765577817,1,61.58366228941904,0.09763490351376954,1.2534354284944844
151,1.2898048773266901,41.357879741754175,2.4839695531514434,151.0,0.07479281930844633,0.09929265773188095,0.6418893003290276,4.0,1.1079547636509697,2.8920452363490305,0.902563924816539,69.43384284147488,24.86500204080491,1,63.37056235911395,0.09929265773188095,1.2898048773266901
152,1.2635402021758835,41.37902988743146,2.4675402264113453,152.0,0.07425752979694059,0.09874451090598804,0.6412517724850144,4.0,1.109368368695499,2.890631631304501,0.901413838917992,69.4642013102374,24.920159095791806,1,62.0801290046241,0.09874451090598804,1.2635402021758835
153,1.2479761706842853,41.20920760771975,2.4946438160388325,153.0,0.07437447218528759,0.10023396983163443,0.6551724345260677,4.0,1.078908079364915,2.921091920635085,0.9268630193117441,68.80131264161582,23.72458913961927,1,61.31543858862738,0.10023396983163443,1.2479761706842853
154,1.2321202877943334,41.20630554355683,2.4577382116375843,154.0,0.07432152282531863,0.10093115504464065,0.6630699858749476,4.0,1.0620004954764792,2.9379995045235208,0.9416191463746333,68.42523876785964,23.054516664565032,1,60.53640895934027,0.10093115504464065,1.2321202877943334
155,1.2271137666213534,41.28239317323536,2.40986495422137,155.0,0.07378384098893138,0.10024211464883018,0.6572414533433313,4.0,1.0744527416633751,2.925547258336625,0.9307063598273165,68.70278793603184,23.548467744215586,1,60.290429069070264,0.10024211464883018,1.2271137666213534
156,1.2217397581377356,41.1595683576961,2.479418189447868,156.0,0.074849336101204,0.10210235521246055,0.6751656725186956,4.0,1.036617507605586,2.9633824923944143,0.9646759703198856,67.84925368958592,22.039766692365053,1,60.02639382954212,0.10210235521246055,1.2217397581377356
157,1.211102678915174,41.230427315370186,2.434585389303289,157.0,0.07545816344321307,0.10173899985344323,0.6776961813784197,4.0,1.03138442157185,2.96861557842815,0.9695705879248986,67.7287532676943,21.82923580865671,1,59.50377393250057,0.10173899985344323,1.211102678915174
158,1.2056159765131735,41.21487873613708,2.425682710641569,158.0,0.0748905426737142,0.10064887701406262,0.6690949003218688,4.0,1.0492803628431921,2.9507196371568076,0.9530341321649638,68.13833807991101,22.547323554235156,1,59.23420182680926,0.10064887701406262,1.2056159765131735
159,1.2008936262717274,41.27439823262361,2.417924401749313,159.0,0.07635627606961158,0.10116632916712145,0.6798815142945589,4.0,1.0268864217080345,2.9731135782919655,0.9738175311897552,67.62468979549719,21.647913293634755,1,59.002183793913154,0.10116632916712145,1.2008936262717274
160,1.1905903985558335,41.237668013317766,2.4541577949851603,160.0,0.07607202129278273,0.10198359461500735,0.6858543375726324,4.0,1.0146925761488579,2.9853074238511423,0.9855201698581242,67.34026963939846,21.15465361390638,1,58.495966655222006,0.10198359461500735,1.1905903985558335
161,1.185179251041941,41.24068073261839,2.463616101176541,161.0,0.07520696003003959,0.10221346721307772,0.6848272810936994,4.0,1.0167790114710693,2.983220988528931,0.9834978778261821,67.38917709077622,21.239230168558123,1,58.23010670462684,0.10221346721307772,1.185179251041941
162,1.1796706818144624,41.28133907077437,2.470375229475307,162.0,0.07479648024989372,0.10301618538991361,0.6894412181184602,4.0,1.007439461188507,2.9925605388114933,0.9926154756934671,67.16946580388286,20.860067479687608,1,57.95946024028492,0.10301618538991361,1.1796706818144624
163,1.1745952836753915,41.28338645880181,2.4357634426689945,163.0,0.07562877666062962,0.1013880209376089,0.6834608058152996,4.0,1.0195616188688845,2.9804383811311155,0.9808136962917587,67.4542473421286,21.351913098012858,1,57.71009629390571,0.1013880209376089,1.1745952836753915
164,1.15381833159625,41.149193043289586,2.481190011798763,164.0,0.07589170684867685,0.10278424712410972,0.6968300561044841,4.0,0.9926613095740106,3.0073386904259896,1.0073929449603902,66.81761637597694,20.257093007937033,1,56.689285192545555,0.10278424712410972,1.15381833159625
165,1.1644009557372264,41.26268252018065,2.491537251958465,165.0,0.07497557566824395,0.10313396836764269,0.6937302364289331,4.0,0.9988345679061112,3.001165432093889,1.0011667919106282,66.96522683671748,20.509424190764328,1,57.20922960804411,0.10313396836764269,1.1644009557372264
166,1.1587974947916069,41.45791806300034,2.40904100737121,166.0,0.07561313147039042,0.10367791477436727,0.70123672943573,4.0,0.9839510808474992,3.016048919152501,1.0163106880666035,66.60777478877476,19.899956640902676,1,56.933920933434955,0.10367791477436727,1.1587974947916069
167,1.1749748834769171,41.11666214070682,2.475767645530351,,0.07460124967510945,0.10183632751809069,0.6814761566593016,4.0,1.0236166054834295,2.9763833945165707,0.9769282704511462,67.54875444479515,21.515888878633234,1,57.72874675283711,0.10183632751809069,1.1749748834769171
168,1.1856752327929356,41.36263766174168,2.4160441724133666,168.0,0.07358936787982846,0.09999474026181411,0.6635903698113801,4.0,1.0608957744586118,2.939104225541388,0.9425996634875017,68.40045858041047,23.0105729757679,1,58.254475229690506,0.09999474026181411,1.1856752327929356
